,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry,Pf_PR_VS,Pf_PR_SM,Pf_FF_VS,Pf_FF_S,Pf_FF_M,Pf_WoodPole_VS,Pf_WoodPole_S,Pf_WoodPole_M
5000,5096,-94.99998621,29.16666447,4,30,1,88.88899193,POINT (-10575350.09026521 3396875.837442401),0.0423992520464284,0.04220106039209897,0.026795348748138204,0.048483450573424784,0.15931101571882192,0.06805849804932229,0.08863845793985725,0.19478898231544417
5001,5097,-94.99986165,29.16635867,4,30,1,67.93437256,POINT (-10575336.224309439 3396836.8529892303),0.045431170007190456,0.046351728434331885,0.02746530002828881,0.05135878404141723,0.1958832539236368,0.07164868932059565,0.09532994406514383,0.23315545496726697
5002,5098,-94.99958434,29.16691309,3,60,1,87.15239673,POINT (-10575305.354301445 3396907.5324748387),0.045254368354961085,0.04555339919358577,0.0051638131629989665,0.01057647885618305,0.04949049882199838,0.050184496414965474,0.055648083486370625,0.09278943756645608
5003,5099,-94.99921736,29.16674621,4,30,1,72.32486964,POINT (-10575264.502274714 3396886.257963057),0.0367447460054481,0.03727918657821899,0.021789343375733478,0.03905128931566459,0.13329279980747497,0.057733445493214686,0.07487467559336491,0.16560293923213787
5004,5100,-94.99920694,29.1671318,4,30,1,86.45482168,POINT (-10575263.34232562 3396935.414529069),0.04151895200723656,0.04144063413883721,0.025995023883996857,0.046972689623216025,0.15524449873432128,0.06643468974216682,0.08646674571686042,0.19025170239904243
5005,5101,-94.99881131,29.16737808,3,60,1,87.07922212,POINT (-10575219.300995478 3396966.8113918905),0.05379027864682736,0.05426912754920563,0.006423606721160411,0.013607662335529033,0.07052978025249733,0.05986835777253896,0.06713831392180136,0.1209713181611628
5006,5102,-94.99856832,29.16714523,3,60,1,63.01155629,POINT (-10575192.25147241 3396937.12664288),0.04497953691088394,0.046101997050612326,0.004716815726261319,0.00985401636458966,0.05266581983409259,0.049484192450084175,0.055501723581825035,0.09633981741404551
5007,5103,-94.99842837,29.16761036,3,60,1,87.29997236,POINT (-10575176.672309674 3396996.4235418616),0.04253679950204589,0.04280274736669446,0.004828383058844281,0.009725875287476853,0.04326106540891316,0.04715979859879704,0.05211232847132141,0.0842121203220958
5008,5104,-94.99809057,29.16743233,3,60,1,62.30135983,POINT (-10575139.068585685 3396973.727431769),0.05683435752584684,0.058468392822646105,0.006323968866465989,0.013861728753196889,0.08426909916279166,0.06279890768477381,0.07151964857390014,0.1378104131927772
5009,5105,-94.99803076,29.16785598,3,60,1,129.2600611,POINT (-10575132.41056694 3397027.7364108395),0.06767147842877935,0.06642580203400547,0.009975506395982613,0.02127519415777814,0.09878216935754512,0.07697192755887006,0.08628777435642399,0.15864628656531676
5010,5106,-94.99745423,29.16782411,3,60,1,71.82149151,POINT (-10575068.231540913 3397023.6734592346),0.044544537554415446,0.04535162926354966,0.0048290171197944085,0.009981367075938477,0.05007872264465605,0.04915844833976635,0.054880325080316705,0.09315920024483315
5011,5107,-94.99727268,29.16832289,3,60,1,170.5219339,POINT (-10575048.021487357 3397087.2606450026),0.09070840346962918,0.08684802719242078,0.016746039306745945,0.0363759890495358,0.15643184752840328,0.10593543628642044,0.12006483335583129,0.22969407737291658
5012,5108,-94.99680628,29.1682232,3,60,1,71.9495341,POINT (-10574996.102076853 3397074.551597184),0.05366956693946882,0.05476300840766798,0.006085796739764549,0.01309519339902863,0.07310996889419057,0.05942874160372846,0.0671410696204856,0.12386925546062166
5013,5109,-94.99650614,29.16879354,3,60,1,167.5402346,POINT (-10574962.690644886 3397147.2619487783),0.07759716218103721,0.07436929797725757,0.013570528196226013,0.028793534525005084,0.11795517491703024,0.09011465589993839,0.10102147755335411,0.1835522293429236
5014,5110,-94.99616763,29.16861377,3,60,1,71.84486766,POINT (-10574925.007884057 3397124.343751259),0.0391233883475481,0.03978604368656047,0.004135622390996639,0.008343943606495787,0.038723493737702994,0.04309721117768295,0.04779801478821,0.07696888281071901
5015,5111,-94.99577472,29.1692437,3,60,1,136.0399886,POINT (-10574881.269342931 3397204.6513210363),0.07310397764580219,0.07148887397159952,0.011296240859763638,0.02436393012135008,0.11430213262371976,0.08357441836627211,0.09411105416305154,0.17761967584149718
5016,5112,-94.99552153,29.1690068,3,60,1,45.93394644,POINT (-10574853.084361056 3397174.4497118075),0.037658762637929756,0.039030834947268965,0.0035802945554923287,0.007345134940484914,0.03892733620141901,0.041104227730582976,0.04608928313822647,0.07643880471447351
5017,5113,-94.99560335,29.16934452,3,60,1,48.74625249,POINT (-10574862.192521792 3397217.50455553),0.038459560121787854,0.03978644966738308,0.003711434214717832,0.007627177666142695,0.04030325187109825,0.042028254209186766,0.04711016901320764,0.07848617823648008
5018,5114,-94.99534625,29.16911888,3,60,1,35.82161752,POINT (-10574833.572280709 3397188.738417187),0.034909693575637266,0.036426048803312315,0.0031457648097313147,0.006413900399154876,0.03434320022380178,0.037945640699799776,0.04260631615350807,0.06951826193970001
5019,5115,-94.99488098,29.16940191,3,60,1,61.98218219,POINT (-10574781.778661229 3397224.8210373404),0.0388348455362665,0.0395948673734211,0.0038948131304158617,0.007833335454042028,0.03433333288934212,0.04257840420036996,0.04711804294906885,0.07256877650052218
5020,5116,-94.99497627,29.16973342,3,60,1,166.2320956,POINT (-10574792.386295507 3397267.0843494055),0.08090014471817938,0.07740733883835355,0.013939566733043723,0.02959495845629196,0.11412994486504208,0.09371199848521117,0.1047114303175124,0.18270278838962484
5021,5117,-94.9942379,29.16980106,3,60,1,71.89706202,POINT (-10574710.191323088 3397275.7076065815),0.04169545616152149,0.04224614934667088,0.004398980139824745,0.008898131916033985,0.038632796508001284,0.04591101881777082,0.050768369452873774,0.07924685896371564
5022,5118,-94.99420274,29.17020292,3,60,1,173.3050738,POINT (-10574706.277329793 3397326.9398663966),0.08491620912515774,0.080921051431459,0.015190338997917736,0.0323448047528169,0.12326346414912066,0.09881664212004626,0.11064848057533272,0.19420990645854885
5023,5119,-94.99359533,29.17019296,3,60,1,71.32803599,POINT (-10574638.66075789 3397325.6700851745),0.04231845549716047,0.04306759004507275,0.004540647317469004,0.009269202219253175,0.04502565481321075,0.04666694963319684,0.05193759006310228,0.08615409841527721
5024,5120,-94.99342672,29.17067769,3,60,1,186.1052814,POINT (-10574619.891178548 3397387.4675224456),0.10697255337576468,0.10070382264734128,0.020991490533477458,0.045843327717592794,0.16498043778814397,0.12571853056771298,0.14193055202089766,0.24907009968818727
5025,5121,-94.99296242,29.17058406,3,60,1,71.70732491,POINT (-10574568.205538971 3397375.530763683),0.03920392626402873,0.03986311620347013,0.004163867281449442,0.008377677175789376,0.038488404913460054,0.04320455359960296,0.04790683306048593,0.07681725335937872
5026,5122,-94.99253879,29.17122559,3,60,1,189.044729,POINT (-10574521.047263088 3397457.3187513766),0.10784550503476996,0.10134916028445601,0.021385152030288526,0.04657133649699074,0.1652657775037081,0.12692436454410672,0.14320053093415197,0.24986539001440555
5027,5123,-94.99231308,29.1709834,3,60,1,60.09914145,POINT (-10574495.921340821 3397426.442141908),0.03604336535155899,0.03692209695458481,0.003606886467351077,0.0072078369922957235,0.03348625969515901,0.039520247492185745,0.04386380549061819,0.06917197372263284
5028,5124,-94.9919799,29.17118557,3,60,1,32.45684093,POINT (-10574458.831912879 3397452.216628548),0.040519522793985935,0.042513118557428356,0.0038017666682419867,0.00800663141078879,0.047807466160420836,0.044167243691056624,0.050179363097804686,0.08828814024104104
5029,5125,-94.99173273,29.17134789,3,60,1,27.37205904,POINT (-10574431.317074338 3397472.910708283),0.030057646778803224,0.03149283316380188,0.002572184531275302,0.005112981154316028,0.025842758452035874,0.03255251749598753,0.03644479205565543,0.05652172993541538
5030,5126,-94.99183664,29.17165687,3,60,1,112.8937965,POINT (-10574442.884282628 3397512.3024741574),0.05634162766959616,0.05585285547181327,0.007554762735676093,0.01578654626963695,0.0727484061165422,0.06347074277608666,0.07075767805425315,0.12453805537572349
5031,5127,-94.99149047,29.17149312,3,60,1,40.08097836,POINT (-10574404.348814499 3397491.426021877),0.03303271225403008,0.03432127436606257,0.0030197102403215163,0.006049507561842241,0.03022464588686497,0.03595267327489249,0.040163155119095184,0.06350857188882741
5032,5128,-94.99119169,29.17205438,3,60,1,132.104583,POINT (-10574371.08877704 3397562.981077124),0.06470518948364219,0.06337967549875595,0.009614263025969178,0.020292177555610368,0.09098675930612278,0.07369735979877046,0.08238574142572863,0.1485997235253732
5033,5129,-94.99101596,29.17177691,3,60,1,35.59423297,POINT (-10574351.526602922 3397527.6063690963),0.03195125090098933,0.033295790393328424,0.0028534814452588395,0.005700853829667851,0.02860104734924133,0.03471356004464943,0.03880682978882066,0.06094454326499976
5034,5130,-94.99085396,29.17188048,3,60,1,26.40831005,POINT (-10574333.492845414 3397540.8105187584),0.029842940468325585,0.03128778920339211,0.0025410789332962398,0.005048149733743428,0.025536914279002704,0.03230818613429021,0.03617799349239903,0.05602570989152833
5035,5131,-94.99054375,29.17207223,3,60,1,33.51739122,POINT (-10574298.960426176 3397565.2567806127),0.03146232637718008,0.03283118608069164,0.002779657429268951,0.005546304419756831,0.027878471900146303,0.03415452931719265,0.03819539874798328,0.059794374682238915
5036,5132,-94.99034825,29.17256597,3,60,1,159.2631747,POINT (-10574277.197465725 3397628.204043377),0.08709032414686065,0.08334692004307684,0.014791228469392403,0.03187460455194704,0.12072425943378672,0.10059337973432347,0.1125648744780281,0.19400918427857605
5037,5133,-94.99025457,29.17224054,3,60,1,25.10112858,POINT (-10574266.769055828 3397586.7147078607),0.033150724514860015,0.03450592479064399,0.002765309413734496,0.005543728196899742,0.02466107691548201,0.03582436191802152,0.03985836151932176,0.05831604844082405
5038,5134,-94.9900948,29.17232557,3,60,1,38.46351467,POINT (-10574248.983540783 3397597.5552390576),0.03657746158801979,0.03774217119442137,0.003270261490480918,0.00660931747281619,0.029056088855709948,0.039728105214449916,0.044102038675700284,0.06570162017029879
5039,5135,-94.98976771,29.17292637,3,60,1,171.5642414,POINT (-10574212.57204854 3397674.151886167),0.0778779556848825,0.07443004996934661,0.013913231138649526,0.029402160119544364,0.11748100818259105,0.09070765282548277,0.10164380584198662,0.18316694084245821
5040,5136,-94.98956671,29.17265128,3,60,1,49.84915842,POINT (-10574190.196830891 3397639.08030646),0.032545239461160946,0.033551487398955644,0.0030783896465502144,0.006093423966551421,0.028235778809868006,0.035523442179509424,0.03944046792807687,0.060839913831884695
5041,5137,-94.98943002,29.17273852,3,60,1,35.3597085,POINT (-10574174.980569694 3397650.2026366554),0.0292662315107412,0.03045598300630562,0.002570358107766327,0.005043411131563763,0.023667264869625032,0.03176136492306003,0.03534579209415267,0.0534024380592556
5042,5138,-94.98881429,29.1735067,3,60,1,193.6471219,POINT (-10574106.437819628 3397748.1392163923),0.09311446792213164,0.08774068420386022,0.018664418070431517,0.03974450240421383,0.14607985927695813,0.11004095863485874,0.12399797677378632,0.22100339667945434
5043,5139,-94.98893441,29.17303922,3,60,1,49.88595843,POINT (-10574119.809516862 3397688.539305739),0.033807902679403895,0.03476124711416807,0.0032073055266765974,0.006349388686937853,0.028042006720690453,0.036906775932971536,0.0408899231319354,0.06182847870966346
5044,5140,-94.98879243,29.17313201,3,60,1,34.24303579,POINT (-10574104.00437556 3397700.369256997),0.03018377519029467,0.031347789279082626,0.002644961418059695,0.005187407768737312,0.023219127972395507,0.032748901687524645,0.03637258328218085,0.053839048920555466
5045,5141,-94.9883221,29.173419,3,60,1,52.25739658,POINT (-10574051.647479456 3397736.9581565913),0.0343927697314013,0.03530906509252051,0.00330238713876148,0.006546815166059772,0.028853447815685156,0.037581578629735435,0.041624718335733224,0.06314372464113793
5046,5142,-94.98803627,29.17397896,3,60,1,169.7651185,POINT (-10574019.8290294 3397808.348813954),0.05728016290600304,0.055069487066577265,0.009510893998730157,0.019033052284994096,0.0752028372603892,0.06624627134710415,0.07305439892492538,0.12613094265308555
5047,5143,-94.98785792,29.17369609,3,60,1,39.62296357,POINT (-10573999.975198219 3397772.284983485),0.031868269670473945,0.03313462561095632,0.002919378642559055,0.00580294320096116,0.028773282071092008,0.034694612767181776,0.038745290461512094,0.06095451575302424
5048,5144,-94.98761357,29.17385574,3,60,1,26.63152835,POINT (-10573972.774280643 3397792.639164126),0.028956001726985994,0.030363699983296195,0.0024810262399746247,0.004892692735073887,0.02454164116599222,0.03136518736687122,0.035107832464051913,0.05416016611982655
5049,5145,-94.98729639,29.1744307,3,60,1,171.7497519,POINT (-10573937.465964552 3397865.9425251395),0.07776791857730166,0.07429731839096233,0.0138208767092707,0.029067711929054888,0.11413107184715235,0.09051397447197884,0.10120537727192747,0.17994875765478502
5050,5146,-94.98738177,29.17400247,3,60,1,34.6156673,POINT (-10573946.970422678 3397811.3461693465),0.029325608273239417,0.030496647061026172,0.0025683679957651854,0.005015888256941563,0.02305740657823471,0.031818657315259236,0.03535956754409819,0.052850880048701865
5051,5147,-94.98699454,29.17422713,3,60,1,43.91676603,POINT (-10573903.864176257 3397839.988733219),0.03137365777160436,0.03243211661241253,0.002880231188132755,0.005656445298653955,0.02579786195609799,0.03416352557213753,0.037905111417528836,0.05739329930119941
5052,5148,-94.98650069,29.17492849,3,60,1,173.036753,POINT (-10573848.889045728 3397929.407584956),0.08204243449917815,0.07845638868003384,0.015122821814144843,0.032242581653925864,0.13180887079734285,0.09592454319519328,0.10816933381567151,0.19992401147862393
5053,5149,-94.98624605,29.17468957,3,60,1,39.83448646,POINT (-10573820.542650593 3397898.9467657036),0.03155672297390248,0.03279130170934112,0.002895418315256338,0.005749621955654218,0.027830792720723217,0.03436077137549065,0.03835238607673275,0.05970948650914887
5054,5150,-94.98659639,29.17447097,3,60,1,41.85774196,POINT (-10573859.542320998 3397871.0766826393),0.03202847320348091,0.033237776256324826,0.0029693764287420732,0.005903693262649465,0.028524685181132027,0.03490274503884394,0.0389452438832244,0.060814364333624304
5055,5151,-94.98574932,29.17539062,3,60,1,171.5674923,POINT (-10573765.246919932 3397988.326497072),0.09169724655442787,0.08790239391288877,0.017537331384027948,0.03826770579786621,0.16570378666981128,0.10762645293862794,0.12280627676156841,0.23904042105399292
5056,5152,-94.98588411,29.17491672,3,60,1,55.16027054,POINT (-10573780.251674095 3397927.906981242),0.03954572553764534,0.040779370221686324,0.004045594137882377,0.008320390355673248,0.043135344855157895,0.04343133372011432,0.04876046029865655,0.0821556828793556
5057,5153,-94.98525968,29.17529587,3,60,1,62.75545846,POINT (-10573710.740444459 3397976.246396416),0.04182920028689023,0.0429201561089667,0.004454014102702913,0.009201629899194628,0.047310230174101096,0.04609690654161058,0.0517268506164309,0.08819982381844427
5058,5154,-94.98496667,29.17586291,3,60,1,174.1909855,POINT (-10573678.122720461 3398048.5410247818),0.07656857971278673,0.0732021215385397,0.01392480135377393,0.02933615006189658,0.11595396699980264,0.08942717880411954,0.10039080317813243,0.18066801215314698
5059,5155,-94.98476185,29.17559097,3,60,1,55.82551913,POINT (-10573655.322262358 3398013.8700500624),0.047312493483017026,0.0488912073648356,0.005069847640894045,0.010810718023747487,0.06261888260327365,0.05214247399044136,0.05917337633192121,0.10844857719379819
5060,5156,-94.98419186,29.17634245,3,60,1,175.6291655,POINT (-10573591.871265799 3398109.6801734655),0.08455254157068162,0.0808845742509798,0.016084867290872076,0.03456218976154004,0.14474594981267128,0.09927739245128331,0.11265121600847616,0.21392280953849951
